"1893","0x1b","000081001c012a270168638e1a081200000300010000000000000000000000000012a9"
"1894","0x1b","006b6b6b1800006405a40100006405a40100006405a40100006405a4017be1"
"1895","0x1b","00040000"
"1896","0x52","00000000"
"1897","0x52","006c2c6c007c71"
"1900","0x1b","006c2d6c0f01030005a48a638e1ae803000008085885"
"1901","0x52","006d2e6d002d2c"
"1903","0x1b","006d2f6d1200000005a4000000000000000000000000008157"
"1904","0x52","006ea46e00e585"
"1906","0x1b","006ea56e180000000000000000000000000000000000000000000000003619"
"1907","0x52","006f3a6f00ecd5"
"1909","0x1b","006f3b6f0c18120000000000001712000028c4"
"1910","0x52","00703a7000a1c6"
"1912","0x1b","00703b700c181200000000000017120000b299"
"1913","0x52","00713c7105171200000376bc"
"1915","0x1b","00713d7102002b30f3"
"1916","0x1b","0000810050032b18018a638e1a17120000030001050803e803000000000000000037008a638e1a1612000003000100000000000000803f00000000170080638e1a15120000640000006400000001000000e4bf9f036999"
"1917","0x52","0072367200a2d5"
"1919","0x1b","0072377208a9638e1afe0e000018ae"
"1920","0x52","00733a7300f293"
"1924","0x1b","00733b730c1812000000000000171200001114"
"1925","0x1b","200c0000"
"1926","0x52","00742874006627"
"1928","0x1b","0074297409e8030000e803000000bf39"
"1929","0x52","007522750096d3"
"1931","0x1b","0075237508000000000000040045fe"
"1932","0x52","00763876006702"
"1934","0x1b","007639760900ffc8c8c8000001009d6a"
"1935","0x52","00773a7700365f"
"1937","0x1b","00773b770c231200000000000022120000df3e"
"1938","0x52","0078b27800f3dd"
"1940","0x1b","0078b3781301dc0001640000000402000000000000000000bc1c"
"1941","0x52","00792c7900fa8d"
"1943","0x1b","00792d790f000000016400000000000000000000ff49"
"1944","0x52","007a2e7a00c9b6"
"1946","0x1b","007a2f7a12000000016400000000000000000000000000b853"
"1947","0x52","007ba47b006379"
"1949","0x1b","007ba57b180103000000b2638e1ae803000003080800000000e8030000bad6"
"1950","0x52","007c6c7c00a26f"
"1952","0x1b","007c6d7c11e803000050460000e8030000e80300000141dd"
"1953","0x52","00000000"
"1954","0x52","007d3a7d00fdb0"
"1956","0x1b","007d3b7d0c2312000000000000221200007623"
"1957","0x52","007eb27e005577"
"1959","0x1b","007eb37e1301dc0001640000000402000000000000000000cac0"
"1960","0x52","007f3c7f05221200000b4f20"
"1962","0x1b","007f3d7f02002c8d21"
"1963","0x52","00806a8000ae8b"
"1965","0x1b","0000810050032c1400b2638e1a22120000030003000000803f0000803f0000803fcf00b2638e1a21120000030002010000803f0000803f0000803f1801b2638e1a20120000030000050803e803000000000000e8030dc3"
"1966","0x1b","0000810050032c5100b2638e1a1f120000abaaaa3d0000803f0000000000645010c300b2638e1a1e1200000000000080a812010000803f0000803fc200b2638e1a1d12000001000000000020410000204100002041533b"
"1967","0x1b","00806b801800006405a40100006405a40100006405a40100006405a4011a7f"
"1968","0x52","00816a81009fb8"
"1970","0x1b","0000810050032c0900b1638e1a1c1200006464050400000000b40001ffffff00000a00b1638e1a1b12000001030000047ba003e97ca0038c7ea0031600b0638e1a1a120000640000006400000001000000c978a003b8e2"
"1971","0x1b","0000810036022c1100af638e1a19120000b273a0030000000000000000000000001100ae638e1a18120000ef72a003010000000000000000000000bc87"
"1972","0x1b","00816b811800006405a40100006405a40100006405a40100006405a4017bd3"
